observed_pathway,stage,day_index,n_in_stage
standard,ref_to_mri,306,10
standard,ref_to_mri,307,10
standard,ref_to_mri,308,10
standard,ref_to_mri,309,7
standard,ref_to_mri,310,7
standard,ref_to_mri,311,6
standard,ref_to_mri,312,7
standard,ref_to_mri,313,7
standard,ref_to_mri,314,7
standard,ref_to_mri,315,7
standard,ref_to_mri,316,8
standard,ref_to_mri,317,8
standard,ref_to_mri,318,10
standard,ref_to_mri,319,10
standard,ref_to_mri,320,10
standard,ref_to_mri,321,10
standard,ref_to_mri,322,10
standard,ref_to_mri,323,11
standard,ref_to_mri,324,11
standard,ref_to_mri,325,12
standard,ref_to_mri,326,12
standard,ref_to_mri,327,12
standard,ref_to_mri,328,12
standard,ref_to_mri,329,11
standard,ref_to_mri,330,13
standard,ref_to_mri,331,15
standard,ref_to_mri,332,15
standard,ref_to_mri,333,15
standard,ref_to_mri,334,15
standard,ref_to_mri,335,15
standard,ref_to_mri,336,13
standard,ref_to_mri,337,14
standard,ref_to_mri,338,16
standard,ref_to_mri,339,17
standard,ref_to_mri,340,17
standard,ref_to_mri,341,17
standard,ref_to_mri,342,17
standard,ref_to_mri,343,18
standard,ref_to_mri,344,18
standard,ref_to_mri,345,19
standard,ref_to_mri,346,19
standard,ref_to_mri,347,19
standard,ref_to_mri,348,19
standard,ref_to_mri,349,18
standard,ref_to_mri,350,18
standard,ref_to_mri,351,16
standard,ref_to_mri,352,19
standard,ref_to_mri,353,17
standard,ref_to_mri,354,17
standard,ref_to_mri,355,17
standard,ref_to_mri,356,17
standard,ref_to_mri,357,17
standard,ref_to_mri,358,14
standard,ref_to_mri,359,14
standard,ref_to_mri,360,13
standard,ref_to_mri,361,10
standard,ref_to_mri,362,10
standard,ref_to_mri,363,10
standard,ref_to_mri,364,10
standard,ref_to_mri,365,10
standard,ref_to_mri,366,8
standard,ref_to_mri,367,8
standard,ref_to_mri,368,5
standard,ref_to_mri,369,5
standard,ref_to_mri,370,5
standard,ref_to_mri,371,5
standard,ref_to_mri,372,4
standard,ref_to_mri,373,3
standard,ref_to_mri,374,1
standard,report_to_biopmdt,38,3
standard,report_to_biopmdt,39,3
standard,report_to_biopmdt,40,4
standard,report_to_biopmdt,41,4
standard,report_to_biopmdt,42,4
standard,report_to_biopmdt,43,7
standard,report_to_biopmdt,44,2
standard,report_to_biopmdt,45,2
standard,report_to_biopmdt,46,3
standard,report_to_biopmdt,47,5
standard,report_to_biopmdt,48,5
standard,report_to_biopmdt,49,5
standard,report_to_biopmdt,50,7
standard,report_to_biopmdt,51,1
standard,report_to_biopmdt,52,1
standard,report_to_biopmdt,53,1
standard,report_to_biopmdt,54,1
standard,report_to_biopmdt,55,1
standard,report_to_biopmdt,56,1
standard,report_to_biopmdt,57,1
standard,report_to_biopmdt,58,2
standard,report_to_biopmdt,59,1
standard,report_to_biopmdt,60,1
standard,report_to_biopmdt,61,1
standard,report_to_biopmdt,62,1
standard,report_to_biopmdt,63,1
standard,report_to_biopmdt,64,3
standard,report_to_biopmdt,66,2
standard,report_to_biopmdt,67,2
standard,report_to_biopmdt,68,2
standard,report_to_biopmdt,69,2
standard,report_to_biopmdt,70,3
standard,report_to_biopmdt,71,3
standard,report_to_biopmdt,74,1
standard,report_to_biopmdt,75,1
standard,report_to_biopmdt,76,1
standard,report_to_biopmdt,77,1
standard,report_to_biopmdt,78,3
standard,report_to_biopmdt,79,1
standard,report_to_biopmdt,80,1
standard,report_to_biopmdt,81,1
standard,report_to_biopmdt,82,1
standard,report_to_biopmdt,83,1
standard,report_to_biopmdt,84,2
standard,report_to_biopmdt,85,2
standard,report_to_biopmdt,86,3
standard,report_to_biopmdt,87,3
standard,report_to_biopmdt,88,3
standard,report_to_biopmdt,89,3
standard,report_to_biopmdt,90,3
standard,report_to_biopmdt,91,3
standard,report_to_biopmdt,92,5
standard,report_to_biopmdt,93,2
standard,report_to_biopmdt,94,2
standard,report_to_biopmdt,95,2
standard,report_to_biopmdt,96,2
standard,report_to_biopmdt,97,2
standard,report_to_biopmdt,98,2
standard,report_to_biopmdt,99,4
standard,report_to_biopmdt,100,4
standard,report_to_biopmdt,101,1
standard,report_to_biopmdt,102,1
standard,report_to_biopmdt,103,2
standard,report_to_biopmdt,104,2
standard,report_to_biopmdt,105,2
standard,report_to_biopmdt,106,2
standard,report_to_biopmdt,109,1
standard,report_to_biopmdt,110,1
standard,report_to_biopmdt,111,1
standard,report_to_biopmdt,112,1
standard,report_to_biopmdt,113,3
standard,report_to_biopmdt,114,2
standard,report_to_biopmdt,115,1
standard,report_to_biopmdt,116,2
standard,report_to_biopmdt,117,2
standard,report_to_biopmdt,118,2
standard,report_to_biopmdt,119,5
standard,report_to_biopmdt,120,8
standard,report_to_biopmdt,121,7
standard,report_to_biopmdt,122,4
standard,report_to_biopmdt,123,1
standard,report_to_biopmdt,124,1
standard,report_to_biopmdt,125,2
standard,report_to_biopmdt,126,2
standard,report_to_biopmdt,127,3
standard,report_to_biopmdt,128,1
standard,report_to_biopmdt,129,1
standard,report_to_biopmdt,130,5
standard,report_to_biopmdt,131,5
standard,report_to_biopmdt,132,5
standard,report_to_biopmdt,133,5
standard,report_to_biopmdt,134,5
standard,report_to_biopmdt,136,3
standard,report_to_biopmdt,137,3
standard,report_to_biopmdt,138,3
standard,report_to_biopmdt,139,3
standard,report_to_biopmdt,140,4
standard,report_to_biopmdt,141,4
standard,report_to_biopmdt,142,5
standard,report_to_biopmdt,143,7
standard,report_to_biopmdt,144,8
standard,report_to_biopmdt,145,8
standard,report_to_biopmdt,146,8
standard,report_to_biopmdt,147,8
standard,report_to_biopmdt,148,8
standard,report_to_biopmdt,149,1
standard,report_to_biopmdt,150,1
standard,report_to_biopmdt,151,1
standard,report_to_biopmdt,152,1
standard,report_to_biopmdt,153,1
standard,report_to_biopmdt,154,2
standard,report_to_biopmdt,155,2
standard,report_to_biopmdt,205,1
standard,report_to_biopmdt,206,2
standard,report_to_biopmdt,207,2
standard,report_to_biopmdt,208,2
standard,report_to_biopmdt,209,2
standard,report_to_biopmdt,210,2
standard,report_to_biopmdt,211,3
standard,report_to_biopmdt,212,3
standard,report_to_biopmdt,239,1
standard,report_to_biopmdt,240,2
standard,report_to_biopmdt,241,2
standard,report_to_biopmdt,242,5
standard,report_to_biopmdt,243,5
standard,report_to_biopmdt,244,5
standard,report_to_biopmdt,245,7
standard,report_to_biopmdt,246,7
standard,report_to_biopmdt,247,1
standard,report_to_biopmdt,248,3
standard,report_to_biopmdt,249,3
standard,report_to_biopmdt,250,3
standard,report_to_biopmdt,251,3
standard,report_to_biopmdt,252,3
standard,report_to_biopmdt,253,3
standard,report_to_biopmdt,254,2
standard,report_to_biopmdt,255,3
standard,report_to_biopmdt,256,4
standard,report_to_biopmdt,257,5
standard,report_to_biopmdt,258,5
standard,report_to_biopmdt,259,5
standard,report_to_biopmdt,260,6
standard,report_to_biopmdt,267,2
standard,report_to_biopmdt,268,2
standard,report_to_biopmdt,269,3
standard,report_to_biopmdt,270,3
standard,report_to_biopmdt,271,3
standard,report_to_biopmdt,272,3
standard,report_to_biopmdt,273,4
standard,report_to_biopmdt,274,5
standard,report_to_biopmdt,275,4
standard,report_to_biopmdt,276,4
standard,report_to_biopmdt,277,4
standard,report_to_biopmdt,278,4
standard,report_to_biopmdt,279,4
standard,report_to_biopmdt,280,6
standard,report_to_biopmdt,281,7
standard,report_to_biopmdt,282,2
standard,report_to_biopmdt,283,2
standard,report_to_biopmdt,284,5
standard,report_to_biopmdt,285,7
standard,report_to_biopmdt,286,7
standard,report_to_biopmdt,287,7
standard,report_to_biopmdt,288,8
standard,report_to_biopmdt,289,1
standard,report_to_biopmdt,290,1
standard,report_to_biopmdt,291,1
standard,report_to_biopmdt,292,1
standard,report_to_biopmdt,293,1
standard,report_to_biopmdt,294,1
standard,report_to_biopmdt,295,3
standard,report_to_biopmdt,296,3
standard,report_to_biopmdt,297,4
standard,report_to_biopmdt,298,5
standard,report_to_biopmdt,299,5
standard,report_to_biopmdt,300,5
standard,report_to_biopmdt,301,5
standard,report_to_biopmdt,302,5
standard,report_to_biopmdt,309,1
standard,report_to_biopmdt,310,3
standard,report_to_biopmdt,311,4
standard,report_to_biopmdt,312,4
standard,report_to_biopmdt,313,5
standard,report_to_biopmdt,314,5
standard,report_to_biopmdt,315,7
standard,report_to_biopmdt,316,9
standard,report_to_biopmdt,317,1
standard,report_to_biopmdt,318,2
standard,report_to_biopmdt,319,2
standard,report_to_biopmdt,320,2
standard,report_to_biopmdt,321,2
standard,report_to_biopmdt,322,2
standard,report_to_biopmdt,323,3
standard,report_to_biopmdt,324,1
standard,report_to_biopmdt,325,1
standard,report_to_biopmdt,326,1
standard,report_to_biopmdt,327,1
standard,report_to_biopmdt,328,1
standard,report_to_biopmdt,329,1
standard,report_to_biopmdt,330,1
standard,report_to_biopmdt,336,1
standard,report_to_biopmdt,337,3
standard,report_to_biopmdt,338,2
standard,report_to_biopmdt,339,4
standard,report_to_biopmdt,340,4
standard,report_to_biopmdt,341,4
standard,report_to_biopmdt,342,4
standard,report_to_biopmdt,343,3
standard,report_to_biopmdt,344,3
standard,report_to_biopmdt,359,2
standard,report_to_biopmdt,360,2
standard,report_to_biopmdt,361,3
standard,report_to_biopmdt,362,3
standard,report_to_biopmdt,363,3
standard,report_to_biopmdt,364,6
standard,report_to_biopmdt,365,7
standard,report_to_biopmdt,366,9
standard,report_to_biopmdt,367,3
standard,report_to_biopmdt,368,5
standard,report_to_biopmdt,369,5
standard,report_to_biopmdt,370,6
standard,report_to_biopmdt,371,7
standard,report_to_biopmdt,372,8
standard,report_to_biopmdt,373,10
standard,report_to_biopmdt,374,5
standard,report_to_biopmdt,375,5
standard,report_to_biopmdt,376,5
standard,report_to_biopmdt,377,5
standard,report_to_biopmdt,378,12
standard,report_to_biopmdt,379,12
standard,report_to_biopmdt,380,12
standard,treatmdt_to_outpat,88,1
standard,treatmdt_to_outpat,89,1
standard,treatmdt_to_outpat,90,1
standard,treatmdt_to_outpat,91,1
standard,treatmdt_to_outpat,92,1
standard,treatmdt_to_outpat,93,1
standard,treatmdt_to_outpat,94,1
standard,treatmdt_to_outpat,95,3
standard,treatmdt_to_outpat,96,3
standard,treatmdt_to_outpat,97,3
standard,treatmdt_to_outpat,98,3
standard,treatmdt_to_outpat,99,3
standard,treatmdt_to_outpat,100,2
standard,treatmdt_to_outpat,101,2
standard,treatmdt_to_outpat,102,2
standard,treatmdt_to_outpat,103,2
standard,treatmdt_to_outpat,104,2
standard,treatmdt_to_outpat,105,2
standard,treatmdt_to_outpat,106,2
standard,treatmdt_to_outpat,109,1
standard,treatmdt_to_outpat,110,1
standard,treatmdt_to_outpat,111,1
standard,treatmdt_to_outpat,112,1
standard,treatmdt_to_outpat,113,1
standard,treatmdt_to_outpat,123,1
standard,treatmdt_to_outpat,124,1
standard,treatmdt_to_outpat,125,1
standard,treatmdt_to_outpat,126,1
standard,treatmdt_to_outpat,127,1
standard,treatmdt_to_outpat,130,1
standard,treatmdt_to_outpat,131,1
standard,treatmdt_to_outpat,132,1
standard,treatmdt_to_outpat,133,1
standard,treatmdt_to_outpat,158,4
standard,treatmdt_to_outpat,159,4
standard,treatmdt_to_outpat,160,4
standard,treatmdt_to_outpat,161,4
standard,treatmdt_to_outpat,162,4
standard,treatmdt_to_outpat,163,4
standard,treatmdt_to_outpat,164,3
standard,treatmdt_to_outpat,165,7
standard,treatmdt_to_outpat,166,7
standard,treatmdt_to_outpat,167,7
standard,treatmdt_to_outpat,168,5
standard,treatmdt_to_outpat,169,5
standard,treatmdt_to_outpat,170,4
standard,treatmdt_to_outpat,171,3
standard,treatmdt_to_outpat,172,6
standard,treatmdt_to_outpat,173,6
standard,treatmdt_to_outpat,174,6
standard,treatmdt_to_outpat,175,5
standard,treatmdt_to_outpat,176,5
standard,treatmdt_to_outpat,177,3
standard,treatmdt_to_outpat,178,3
standard,treatmdt_to_outpat,179,4
standard,treatmdt_to_outpat,180,4
standard,treatmdt_to_outpat,181,4
standard,treatmdt_to_outpat,182,4
standard,treatmdt_to_outpat,183,4
standard,treatmdt_to_outpat,184,2
standard,treatmdt_to_outpat,185,1
standard,treatmdt_to_outpat,186,2
standard,treatmdt_to_outpat,187,2
standard,treatmdt_to_outpat,188,2
standard,treatmdt_to_outpat,189,2
standard,treatmdt_to_outpat,190,2
standard,treatmdt_to_outpat,191,2
standard,treatmdt_to_outpat,192,1
standard,treatmdt_to_outpat,193,1
standard,treatmdt_to_outpat,194,1
standard,treatmdt_to_outpat,195,1
standard,treatmdt_to_outpat,196,1
standard,treatmdt_to_outpat,197,1
standard,treatmdt_to_outpat,198,1
standard,treatmdt_to_outpat,199,1
standard,treatmdt_to_outpat,200,4
standard,treatmdt_to_outpat,201,4
standard,treatmdt_to_outpat,202,4
standard,treatmdt_to_outpat,203,4
standard,treatmdt_to_outpat,204,3
standard,treatmdt_to_outpat,205,3
standard,treatmdt_to_outpat,206,3
standard,treatmdt_to_outpat,207,3
standard,treatmdt_to_outpat,208,3
standard,treatmdt_to_outpat,209,3
standard,treatmdt_to_outpat,210,2
standard,treatmdt_to_outpat,211,2
standard,treatmdt_to_outpat,212,1
standard,treatmdt_to_outpat,213,1
standard,treatmdt_to_outpat,214,1
standard,treatmdt_to_outpat,215,1
standard,treatmdt_to_outpat,216,1
standard,treatmdt_to_outpat,217,1
standard,treatmdt_to_outpat,221,1
standard,treatmdt_to_outpat,222,1
standard,treatmdt_to_outpat,223,1
standard,treatmdt_to_outpat,224,1
standard,treatmdt_to_outpat,225,1
standard,treatmdt_to_outpat,226,1
standard,treatmdt_to_outpat,227,1
standard,treatmdt_to_outpat,228,1
standard,treatmdt_to_outpat,229,1
standard,treatmdt_to_outpat,230,1
standard,treatmdt_to_outpat,231,1
standard,treatmdt_to_outpat,232,1
standard,treatmdt_to_outpat,233,1
standard,treatmdt_to_outpat,234,1
standard,treatmdt_to_outpat,235,1
standard,treatmdt_to_outpat,236,1
standard,treatmdt_to_outpat,237,1
standard,treatmdt_to_outpat,238,1
standard,treatmdt_to_outpat,239,1
standard,treatmdt_to_outpat,240,1
standard,treatmdt_to_outpat,241,1
standard,treatmdt_to_outpat,242,2
standard,treatmdt_to_outpat,243,2
standard,treatmdt_to_outpat,244,2
standard,treatmdt_to_outpat,245,2
standard,treatmdt_to_outpat,246,2
standard,treatmdt_to_outpat,247,2
standard,treatmdt_to_outpat,248,2
standard,treatmdt_to_outpat,249,2
standard,treatmdt_to_outpat,250,2
standard,treatmdt_to_outpat,251,2
standard,treatmdt_to_outpat,252,2
standard,treatmdt_to_outpat,253,2
standard,treatmdt_to_outpat,254,1
standard,treatmdt_to_outpat,255,1
standard,treatmdt_to_outpat,256,1
standard,treatmdt_to_outpat,257,1
standard,treatmdt_to_outpat,258,1
standard,treatmdt_to_outpat,259,1
standard,treatmdt_to_outpat,277,1
standard,treatmdt_to_outpat,278,1
standard,treatmdt_to_outpat,279,1
standard,treatmdt_to_outpat,280,1
standard,treatmdt_to_outpat,281,1
standard,treatmdt_to_outpat,282,1
standard,treatmdt_to_outpat,283,1
standard,treatmdt_to_outpat,284,2
standard,treatmdt_to_outpat,285,2
standard,treatmdt_to_outpat,286,2
standard,treatmdt_to_outpat,287,2
standard,treatmdt_to_outpat,288,2
standard,treatmdt_to_outpat,289,2
standard,treatmdt_to_outpat,290,2
standard,treatmdt_to_outpat,291,4
standard,treatmdt_to_outpat,292,4
standard,treatmdt_to_outpat,293,4
standard,treatmdt_to_outpat,294,3
standard,treatmdt_to_outpat,295,3
standard,treatmdt_to_outpat,296,1
standard,treatmdt_to_outpat,297,1
standard,treatmdt_to_outpat,298,3
standard,treatmdt_to_outpat,299,3
standard,treatmdt_to_outpat,300,3
standard,treatmdt_to_outpat,301,3
standard,treatmdt_to_outpat,302,3
standard,treatmdt_to_outpat,303,1
standard,treatmdt_to_outpat,304,1
standard,treatmdt_to_outpat,305,3
standard,treatmdt_to_outpat,306,3
standard,treatmdt_to_outpat,307,3
standard,treatmdt_to_outpat,308,3
standard,treatmdt_to_outpat,309,3
standard,treatmdt_to_outpat,310,1
standard,treatmdt_to_outpat,311,1
standard,treatmdt_to_outpat,312,2
standard,treatmdt_to_outpat,313,2
standard,treatmdt_to_outpat,314,2
standard,treatmdt_to_outpat,315,2
standard,treatmdt_to_outpat,316,2
standard,treatmdt_to_outpat,317,2
standard,treatmdt_to_outpat,318,2
standard,treatmdt_to_outpat,319,2
standard,treatmdt_to_outpat,320,2
standard,treatmdt_to_outpat,321,2
standard,treatmdt_to_outpat,322,2
standard,treatmdt_to_outpat,323,2
standard,treatmdt_to_outpat,324,1
standard,treatmdt_to_outpat,325,1
standard,treatmdt_to_outpat,326,5
standard,treatmdt_to_outpat,327,5
standard,treatmdt_to_outpat,328,5
standard,treatmdt_to_outpat,329,5
standard,treatmdt_to_outpat,330,5
standard,treatmdt_to_outpat,331,5
standard,treatmdt_to_outpat,332,4
standard,treatmdt_to_outpat,333,6
standard,treatmdt_to_outpat,334,6
standard,treatmdt_to_outpat,335,6
standard,treatmdt_to_outpat,336,6
standard,treatmdt_to_outpat,337,5
standard,treatmdt_to_outpat,338,3
standard,treatmdt_to_outpat,339,2
standard,treatmdt_to_outpat,340,2
standard,treatmdt_to_outpat,341,2
standard,treatmdt_to_outpat,342,2
standard,treatmdt_to_outpat,343,2
standard,treatmdt_to_outpat,344,2
standard,treatmdt_to_outpat,347,4
standard,treatmdt_to_outpat,348,4
standard,treatmdt_to_outpat,349,4
standard,treatmdt_to_outpat,350,4
standard,treatmdt_to_outpat,351,4
standard,treatmdt_to_outpat,352,3
standard,treatmdt_to_outpat,353,2
standard,treatmdt_to_outpat,354,3
standard,treatmdt_to_outpat,355,3
standard,treatmdt_to_outpat,356,3
standard,treatmdt_to_outpat,357,3
standard,treatmdt_to_outpat,358,3
standard,treatmdt_to_outpat,359,1
standard,treatmdt_to_outpat,361,1
standard,treatmdt_to_outpat,362,1
standard,treatmdt_to_outpat,363,1
standard,treatmdt_to_outpat,364,1
standard,treatmdt_to_outpat,365,1
standard,treatmdt_to_outpat,368,1
standard,treatmdt_to_outpat,369,1
standard,treatmdt_to_outpat,370,1
standard,treatmdt_to_outpat,371,1
standard,treatmdt_to_outpat,372,1
standard,treatmdt_to_outpat,373,1
standard,treatmdt_to_outpat,374,1
standard,treatmdt_to_outpat,375,3
standard,treatmdt_to_outpat,376,3
standard,treatmdt_to_outpat,377,3
standard,treatmdt_to_outpat,378,3
standard,treatmdt_to_outpat,379,3
standard,treatmdt_to_outpat,380,2
standard,treatmdt_to_outpat,381,2
standard,treatmdt_to_outpat,382,2
standard,treatmdt_to_outpat,383,2
standard,treatmdt_to_outpat,384,2
standard,treatmdt_to_outpat,385,2
standard,treatmdt_to_outpat,386,2
