scenario,stage,week_start,weekly_arrivals_mean,weekly_arrivals_std
ALL_PROSTAD,treatmdt_to_outpat,2026-05-18,2.235294117647059,1.0914103126634984
ALL_PROSTAD,treatmdt_to_outpat,2026-05-25,2.2222222222222223,1.0032626514091003
ALL_PROSTAD,treatmdt_to_outpat,2026-06-01,2.111111111111111,0.9633818428657449
ALL_PROSTAD,treatmdt_to_outpat,2026-06-08,2.1666666666666665,1.1504474832710556
ALL_PROSTAD,treatmdt_to_outpat,2026-06-15,1.588235294117647,1.0036697371030325
ALL_PROSTAD,treatmdt_to_outpat,2026-06-22,2.125,1.408308678285174
ALL_PROSTAD,treatmdt_to_outpat,2026-06-29,2.823529411764706,1.9116515803633995
ALL_PROSTAD,treatmdt_to_outpat,2026-07-06,2.5,1.1504474832710558
ALL_PROSTAD,treatmdt_to_outpat,2026-07-13,2.25,1.2909944487358056
ALL_PROSTAD,treatmdt_to_outpat,2026-07-20,2.2777777777777777,1.6016739609309327
ALL_PROSTAD,treatmdt_to_outpat,2026-07-27,2.210526315789474,0.8549819600709617
ALL_PROSTAD,treatmdt_to_outpat,2026-08-03,2.75,0.9309493362512629
ALL_PROSTAD,treatmdt_to_outpat,2026-08-10,2.176470588235294,1.0145993123917842
ALL_PROSTAD,treatmdt_to_outpat,2026-08-17,2.2777777777777777,1.0740552924509195
ALL_PROSTAD,treatmdt_to_outpat,2026-08-24,2.1666666666666665,0.9235481451827988
ALL_PROSTAD,treatmdt_to_outpat,2026-08-31,2.0,1.3228756555322954
ALL_PROSTAD,treatmdt_to_outpat,2026-09-07,2.076923076923077,0.9540735874430286
ALL_PROSTAD,treatmdt_to_outpat,2026-09-14,2.176470588235294,0.8828430011649198
ALL_PROSTAD,treatmdt_to_outpat,2026-09-21,2.125,0.7187952884282609
ALL_PROSTAD,treatmdt_to_outpat,2026-09-28,2.3684210526315788,1.382852378872881
ALL_PROSTAD,treatmdt_to_outpat,2026-10-05,2.3333333333333335,1.3284223283101428
ALL_PROSTAD,treatmdt_to_outpat,2026-10-12,2.5,1.5434872662825794
ALL_PROSTAD,treatmdt_to_outpat,2026-10-19,2.357142857142857,1.9057460827371866
ALL_PROSTAD,treatmdt_to_outpat,2026-10-26,2.45,1.3562719801759993
ALL_PROSTAD,treatmdt_to_outpat,2026-11-02,2.5,1.0190493307301363
ALL_PROSTAD,treatmdt_to_outpat,2026-11-09,2.3684210526315788,1.1160708020048367
ALL_PROSTAD,treatmdt_to_outpat,2026-11-16,2.2222222222222223,1.114374293206496
ALL_PROSTAD,treatmdt_to_outpat,2026-11-23,2.4285714285714284,1.2838814775327387
ALL_PROSTAD,treatmdt_to_outpat,2026-11-30,2.3684210526315788,0.9551338658818386
ALL_PROSTAD,treatmdt_to_outpat,2026-12-07,2.588235294117647,1.4602578338007541
ALL_PROSTAD,treatmdt_to_outpat,2026-12-14,2.4705882352941178,0.9432422182837986
ALL_PROSTAD,treatmdt_to_outpat,2026-12-21,2.2222222222222223,1.1659661762602749
ALL_PROSTAD,treatmdt_to_outpat,2026-12-28,1.7647058823529411,0.9701425001453319
ALL_PROSTAD,treatmdt_to_outpat,2027-01-04,1.3333333333333333,0.5773502691896257
OBS_MIX,biopmdt_to_biopsy,2026-01-05,1.8,1.1464230084422218
OBS_MIX,biopmdt_to_biopsy,2026-01-12,2.176470588235294,0.8089572082044157
OBS_MIX,biopmdt_to_biopsy,2026-01-19,2.0526315789473686,0.9112679939102142
OBS_MIX,biopmdt_to_biopsy,2026-01-26,2.6470588235294117,1.0571882797418486
OBS_MIX,biopmdt_to_biopsy,2026-02-02,3.75,1.4823523268955432
OBS_MIX,biopmdt_to_biopsy,2026-02-09,4.55,1.5719582155957412
OBS_MIX,biopmdt_to_biopsy,2026-02-16,4.7,1.5927467172350909
OBS_MIX,biopmdt_to_biopsy,2026-02-23,4.0,1.9999999999999998
OBS_MIX,biopmdt_to_biopsy,2026-03-02,4.6,2.1860803664140653
OBS_MIX,biopmdt_to_biopsy,2026-03-09,4.9,1.860956177543373
OBS_MIX,biopmdt_to_biopsy,2026-03-16,4.65,2.2542357790099112
OBS_MIX,biopmdt_to_biopsy,2026-03-23,5.6,1.6670175069329813
OBS_MIX,biopmdt_to_biopsy,2026-03-30,5.2,1.4725559590832464
OBS_MIX,biopmdt_to_biopsy,2026-04-06,5.25,2.3591925469711477
OBS_MIX,biopmdt_to_biopsy,2026-04-13,4.7,1.7800059136507325
OBS_MIX,biopmdt_to_biopsy,2026-04-20,4.4,2.5422741580594415
OBS_MIX,biopmdt_to_biopsy,2026-04-27,4.5,1.6701717529076243
OBS_MIX,biopmdt_to_biopsy,2026-05-04,4.7,1.6575187543592473
OBS_MIX,biopmdt_to_biopsy,2026-05-11,5.05,1.7910596686995397
OBS_MIX,biopmdt_to_biopsy,2026-05-18,5.2,2.166734141999258
OBS_MIX,biopmdt_to_biopsy,2026-05-25,5.0,1.747178176073456
OBS_MIX,biopmdt_to_biopsy,2026-06-01,5.25,2.2448772091610105
OBS_MIX,biopmdt_to_biopsy,2026-06-08,5.0,1.5217718205053645
OBS_MIX,biopmdt_to_biopsy,2026-06-15,4.9,1.5183093090324964
OBS_MIX,biopmdt_to_biopsy,2026-06-22,5.25,1.371706582097068
OBS_MIX,biopmdt_to_biopsy,2026-06-29,5.45,1.8488972531299783
OBS_MIX,biopmdt_to_biopsy,2026-07-06,4.25,1.9159991209755156
OBS_MIX,biopmdt_to_biopsy,2026-07-13,5.3,2.2501461940809184
OBS_MIX,biopmdt_to_biopsy,2026-07-20,5.45,1.6050905860647504
OBS_MIX,biopmdt_to_biopsy,2026-07-27,4.65,1.6311119875071343
OBS_MIX,biopmdt_to_biopsy,2026-08-03,4.95,1.7910596686995397
OBS_MIX,biopmdt_to_biopsy,2026-08-10,5.05,1.5719582155957414
OBS_MIX,biopmdt_to_biopsy,2026-08-17,4.9,1.5525869752736798
OBS_MIX,biopmdt_to_biopsy,2026-08-24,5.0,2.077447826946374
OBS_MIX,biopmdt_to_biopsy,2026-08-31,5.15,1.9808291724745763
OBS_MIX,biopmdt_to_biopsy,2026-09-07,4.95,1.7312909694943344
OBS_MIX,biopmdt_to_biopsy,2026-09-14,4.65,1.5985190514644287
OBS_MIX,biopmdt_to_biopsy,2026-09-21,4.9,1.7137217117324386
OBS_MIX,biopmdt_to_biopsy,2026-09-28,4.6,1.635140425323255
OBS_MIX,biopmdt_to_biopsy,2026-10-05,4.9,1.8890264827766652
OBS_MIX,biopmdt_to_biopsy,2026-10-12,5.2,1.8806493839265093
OBS_MIX,biopmdt_to_biopsy,2026-10-19,4.9,2.221900561515559
OBS_MIX,biopmdt_to_biopsy,2026-10-26,5.2,2.1908902300206643
OBS_MIX,biopmdt_to_biopsy,2026-11-02,5.95,2.1878853044122666
OBS_MIX,biopmdt_to_biopsy,2026-11-09,4.5,1.7013926184468013
OBS_MIX,biopmdt_to_biopsy,2026-11-16,4.9,2.100125309544522
OBS_MIX,biopmdt_to_biopsy,2026-11-23,4.8,2.3305748105067177
OBS_MIX,biopmdt_to_biopsy,2026-11-30,5.315789473684211,2.310666848887937
OBS_MIX,biopmdt_to_biopsy,2026-12-07,5.45,1.8202082009311027
OBS_MIX,biopmdt_to_biopsy,2026-12-14,5.95,2.4596747752497685
OBS_MIX,biopmdt_to_biopsy,2026-12-21,4.6,1.6351404253232553
OBS_MIX,biopmdt_to_biopsy,2026-12-28,4.8,2.6076809620810595
OBS_MIX,biopmdt_to_biopsy,2027-01-04,1.25,0.4629100498862757
OBS_MIX,biopsy_to_pathrep,2026-01-19,2.0,1.4142135623730951
OBS_MIX,biopsy_to_pathrep,2026-01-26,1.5555555555555556,0.7264831572567788
OBS_MIX,biopsy_to_pathrep,2026-02-02,1.875,0.806225774829855
OBS_MIX,biopsy_to_pathrep,2026-02-09,1.8888888888888888,0.8323523637957305
OBS_MIX,biopsy_to_pathrep,2026-02-16,2.526315789473684,1.2635233389495326
OBS_MIX,biopsy_to_pathrep,2026-02-23,2.3,1.0809352675491621
OBS_MIX,biopsy_to_pathrep,2026-03-02,3.8,1.7350868323485928
OBS_MIX,biopsy_to_pathrep,2026-03-09,3.736842105263158,1.6945043609385506
OBS_MIX,biopsy_to_pathrep,2026-03-16,4.5,1.7013926184468016
OBS_MIX,biopsy_to_pathrep,2026-03-23,3.7,1.4903196407411894
OBS_MIX,biopsy_to_pathrep,2026-03-30,5.8,1.7947291248483566
OBS_MIX,biopsy_to_pathrep,2026-04-06,5.0,2.5751852258368566
OBS_MIX,biopsy_to_pathrep,2026-04-13,5.0,2.0275875100994063
OBS_MIX,biopsy_to_pathrep,2026-04-20,4.25,1.7434086394791457
OBS_MIX,biopsy_to_pathrep,2026-04-27,5.7,2.1051315748352692
OBS_MIX,biopsy_to_pathrep,2026-05-04,4.65,1.814415956487898
OBS_MIX,biopsy_to_pathrep,2026-05-11,5.1,2.5526044491233284
OBS_MIX,biopsy_to_pathrep,2026-05-18,4.65,1.4244112357114618
OBS_MIX,biopsy_to_pathrep,2026-05-25,4.55,2.2589005243585576
OBS_MIX,biopsy_to_pathrep,2026-06-01,4.85,1.5985190514644287
OBS_MIX,biopsy_to_pathrep,2026-06-08,4.842105263157895,1.9794263449218716
OBS_MIX,biopsy_to_pathrep,2026-06-15,5.35,2.6011131220468307
OBS_MIX,biopsy_to_pathrep,2026-06-22,5.85,2.5188761069384222
OBS_MIX,biopsy_to_pathrep,2026-06-29,5.1,2.1740091511936384
OBS_MIX,biopsy_to_pathrep,2026-07-06,4.1,1.5183093090324964
OBS_MIX,biopsy_to_pathrep,2026-07-13,5.35,2.1095023109728985
OBS_MIX,biopsy_to_pathrep,2026-07-20,5.3,2.2266330494363245
OBS_MIX,biopsy_to_pathrep,2026-07-27,5.05,2.625281939746262
OBS_MIX,biopsy_to_pathrep,2026-08-03,5.1,1.7740824166460334
OBS_MIX,biopsy_to_pathrep,2026-08-10,4.45,1.9594574974238474
OBS_MIX,biopsy_to_pathrep,2026-08-17,5.1,1.8324559303956276
OBS_MIX,biopsy_to_pathrep,2026-08-24,5.0,2.077447826946374
OBS_MIX,biopsy_to_pathrep,2026-08-31,4.35,1.2258187382102494
OBS_MIX,biopsy_to_pathrep,2026-09-07,5.5,1.5727950313140986
OBS_MIX,biopsy_to_pathrep,2026-09-14,5.15,1.8144159564878983
OBS_MIX,biopsy_to_pathrep,2026-09-21,5.1,2.403944127558095
OBS_MIX,biopsy_to_pathrep,2026-09-28,4.8,1.96281216089247
OBS_MIX,biopsy_to_pathrep,2026-10-05,5.2,1.880649383926509
OBS_MIX,biopsy_to_pathrep,2026-10-12,4.368421052631579,2.0058394284851158
OBS_MIX,biopsy_to_pathrep,2026-10-19,4.894736842105263,2.1575381248622048
OBS_MIX,biopsy_to_pathrep,2026-10-26,5.2,2.041671142136162
OBS_MIX,biopsy_to_pathrep,2026-11-02,5.3,1.8945906376340316
OBS_MIX,biopsy_to_pathrep,2026-11-09,5.3,2.494203807145468
OBS_MIX,biopsy_to_pathrep,2026-11-16,5.25,1.6503588126605426
OBS_MIX,biopsy_to_pathrep,2026-11-23,5.7894736842105265,1.7819760370137496
OBS_MIX,biopsy_to_pathrep,2026-11-30,4.6,1.8750438591361567
OBS_MIX,biopsy_to_pathrep,2026-12-07,4.3,2.2501461940809184
OBS_MIX,biopsy_to_pathrep,2026-12-14,4.9,1.99736668746891
OBS_MIX,biopsy_to_pathrep,2026-12-21,5.35,2.8704483420208984
OBS_MIX,biopsy_to_pathrep,2026-12-28,5.5,2.395170579575317
OBS_MIX,biopsy_to_pathrep,2027-01-04,1.0,0.0
OBS_MIX,mri_to_report,2026-01-05,2.1578947368421053,1.2139539573337677
OBS_MIX,mri_to_report,2026-01-12,3.55,0.9445132413883326
OBS_MIX,mri_to_report,2026-01-19,5.45,1.3945382182304158
OBS_MIX,mri_to_report,2026-01-26,6.5,1.6059101370939322
OBS_MIX,mri_to_report,2026-02-02,7.95,1.538112308540638
OBS_MIX,mri_to_report,2026-02-09,7.7,2.1545545393788235
OBS_MIX,mri_to_report,2026-02-16,7.25,2.173403830521681
OBS_MIX,mri_to_report,2026-02-23,8.05,2.235479461111784
OBS_MIX,mri_to_report,2026-03-02,8.2,2.7067167915158183
OBS_MIX,mri_to_report,2026-03-09,8.1,2.074912807299318
OBS_MIX,mri_to_report,2026-03-16,8.1,2.04939015319192
OBS_MIX,mri_to_report,2026-03-23,8.3,2.341839133312916
OBS_MIX,mri_to_report,2026-03-30,8.4,2.036508880671192
OBS_MIX,mri_to_report,2026-04-06,8.25,1.6503588126605426
OBS_MIX,mri_to_report,2026-04-13,8.3,1.9761738683361685
OBS_MIX,mri_to_report,2026-04-20,8.1,2.425739171122029
OBS_MIX,mri_to_report,2026-04-27,7.8,2.4192212753171978
OBS_MIX,mri_to_report,2026-05-04,7.85,1.7851728502481652
OBS_MIX,mri_to_report,2026-05-11,9.2,1.9628121608924702
OBS_MIX,mri_to_report,2026-05-18,7.9,2.425739171122029
OBS_MIX,mri_to_report,2026-05-25,8.45,2.742933504576135
OBS_MIX,mri_to_report,2026-06-01,8.2,1.935812083093974
OBS_MIX,mri_to_report,2026-06-08,8.2,1.765159900316175
OBS_MIX,mri_to_report,2026-06-15,7.8,1.9628121608924702
OBS_MIX,mri_to_report,2026-06-22,8.35,1.6630662866176473
OBS_MIX,mri_to_report,2026-06-29,9.05,2.4596747752497685
OBS_MIX,mri_to_report,2026-07-06,8.75,1.4464111667011896
OBS_MIX,mri_to_report,2026-07-13,7.65,2.1343062474478063
OBS_MIX,mri_to_report,2026-07-20,8.0,1.6222142113076254
OBS_MIX,mri_to_report,2026-07-27,8.35,1.5652475842498528
OBS_MIX,mri_to_report,2026-08-03,8.6,1.8467610337532774
OBS_MIX,mri_to_report,2026-08-10,8.3,1.7501879598308407
OBS_MIX,mri_to_report,2026-08-17,8.85,2.109502310972899
OBS_MIX,mri_to_report,2026-08-24,8.55,1.6693837501494853
OBS_MIX,mri_to_report,2026-08-31,8.8,2.2849622823099174
OBS_MIX,mri_to_report,2026-09-07,7.9,2.125038699338017
OBS_MIX,mri_to_report,2026-09-14,7.65,1.9540780569443938
OBS_MIX,mri_to_report,2026-09-21,7.95,1.5035046776746235
OBS_MIX,mri_to_report,2026-09-28,7.95,2.038446260732604
OBS_MIX,mri_to_report,2026-10-05,7.95,1.5035046776746235
OBS_MIX,mri_to_report,2026-10-12,9.1,2.468752081944492
OBS_MIX,mri_to_report,2026-10-19,9.05,2.781044862334261
OBS_MIX,mri_to_report,2026-10-26,7.75,2.022895267471328
OBS_MIX,mri_to_report,2026-11-02,7.75,1.7434086394791455
OBS_MIX,mri_to_report,2026-11-09,8.85,1.8144159564878986
OBS_MIX,mri_to_report,2026-11-16,8.45,1.3945382182304156
OBS_MIX,mri_to_report,2026-11-23,8.25,2.0228952674713274
OBS_MIX,mri_to_report,2026-11-30,8.75,2.1244194253340933
OBS_MIX,mri_to_report,2026-12-07,7.85,1.9808291724745763
OBS_MIX,mri_to_report,2026-12-14,8.0,2.1026299321513875
OBS_MIX,mri_to_report,2026-12-21,9.4,2.835860585987593
OBS_MIX,mri_to_report,2026-12-28,7.8,2.1908902300206647
OBS_MIX,mri_to_report,2027-01-04,1.25,0.5
OBS_MIX,pathrep_to_treatmdt,2026-01-19,1.0,
OBS_MIX,pathrep_to_treatmdt,2026-01-26,2.0,
OBS_MIX,pathrep_to_treatmdt,2026-02-02,1.6,0.8944271909999159
OBS_MIX,pathrep_to_treatmdt,2026-02-09,1.6428571428571428,0.6333236937766509
OBS_MIX,pathrep_to_treatmdt,2026-02-16,1.875,0.806225774829855
OBS_MIX,pathrep_to_treatmdt,2026-02-23,2.111111111111111,1.278274981412284
OBS_MIX,pathrep_to_treatmdt,2026-03-02,1.7647058823529411,1.0914103126634984
OBS_MIX,pathrep_to_treatmdt,2026-03-09,3.15,1.6630662866176473
OBS_MIX,pathrep_to_treatmdt,2026-03-16,3.111111111111111,1.450715397105405
OBS_MIX,pathrep_to_treatmdt,2026-03-23,3.45,1.356271980175999
OBS_MIX,pathrep_to_treatmdt,2026-03-30,3.263157894736842,1.8809603121561158
OBS_MIX,pathrep_to_treatmdt,2026-04-06,5.15,1.954078056944394
OBS_MIX,pathrep_to_treatmdt,2026-04-13,3.85,2.300457620378583
OBS_MIX,pathrep_to_treatmdt,2026-04-20,3.3,1.750187959830841
OBS_MIX,pathrep_to_treatmdt,2026-04-27,3.45,1.3168942730211068
OBS_MIX,pathrep_to_treatmdt,2026-05-04,4.65,1.7851728502481652
OBS_MIX,pathrep_to_treatmdt,2026-05-11,3.45,1.6050905860647506
OBS_MIX,pathrep_to_treatmdt,2026-05-18,4.45,2.258900524358558
OBS_MIX,pathrep_to_treatmdt,2026-05-25,3.6,1.6026294183720637
OBS_MIX,pathrep_to_treatmdt,2026-06-01,3.8,1.7651599003161755
OBS_MIX,pathrep_to_treatmdt,2026-06-08,4.25,1.332784974957958
OBS_MIX,pathrep_to_treatmdt,2026-06-15,3.8,2.3530495331087184
OBS_MIX,pathrep_to_treatmdt,2026-06-22,4.3,1.7198531149031608
OBS_MIX,pathrep_to_treatmdt,2026-06-29,4.95,2.41650029675366
OBS_MIX,pathrep_to_treatmdt,2026-07-06,4.368421052631579,1.4224597754824202
OBS_MIX,pathrep_to_treatmdt,2026-07-13,3.65,1.7252002172135512
OBS_MIX,pathrep_to_treatmdt,2026-07-20,4.0,1.7167901505579042
OBS_MIX,pathrep_to_treatmdt,2026-07-27,4.6,2.1860803664140653
OBS_MIX,pathrep_to_treatmdt,2026-08-03,3.5789473684210527,1.804801911989365
OBS_MIX,pathrep_to_treatmdt,2026-08-10,4.315789473684211,2.3345861298441783
OBS_MIX,pathrep_to_treatmdt,2026-08-17,4.05,1.700619082322051
OBS_MIX,pathrep_to_treatmdt,2026-08-24,4.05,1.4317821063276355
OBS_MIX,pathrep_to_treatmdt,2026-08-31,3.5,1.9330913339165219
OBS_MIX,pathrep_to_treatmdt,2026-09-07,4.315789473684211,1.9163806041293157
OBS_MIX,pathrep_to_treatmdt,2026-09-14,4.4,1.6982963599783725
OBS_MIX,pathrep_to_treatmdt,2026-09-21,3.95,1.7614288458371994
OBS_MIX,pathrep_to_treatmdt,2026-09-28,4.45,2.2589005243585585
OBS_MIX,pathrep_to_treatmdt,2026-10-05,3.85,1.5312533566021214
OBS_MIX,pathrep_to_treatmdt,2026-10-12,4.2631578947368425,1.7269789055894336
OBS_MIX,pathrep_to_treatmdt,2026-10-19,3.6,1.2732056517228265
OBS_MIX,pathrep_to_treatmdt,2026-10-26,4.0,1.9466570535691503
OBS_MIX,pathrep_to_treatmdt,2026-11-02,4.578947368421052,1.8653504131242176
OBS_MIX,pathrep_to_treatmdt,2026-11-09,4.35,1.814415956487898
OBS_MIX,pathrep_to_treatmdt,2026-11-16,4.5,2.2816402768493496
OBS_MIX,pathrep_to_treatmdt,2026-11-23,4.85,2.2542357790099112
OBS_MIX,pathrep_to_treatmdt,2026-11-30,4.5,1.820930936000652
OBS_MIX,pathrep_to_treatmdt,2026-12-07,3.45,2.0384462607326044
OBS_MIX,pathrep_to_treatmdt,2026-12-14,4.0,1.7950549357115013
OBS_MIX,pathrep_to_treatmdt,2026-12-21,3.8,2.3530495331087184
OBS_MIX,pathrep_to_treatmdt,2026-12-28,4.8,2.5874189537269108
OBS_MIX,pathrep_to_treatmdt,2027-01-04,1.25,0.8660254037844386
OBS_MIX,ref_to_mri,2026-01-05,9.35,3.8426279384926416
OBS_MIX,ref_to_mri,2026-01-12,9.25,2.022895267471328
OBS_MIX,ref_to_mri,2026-01-19,8.5,3.4716900176927328
OBS_MIX,ref_to_mri,2026-01-26,9.15,3.030980386815982
OBS_MIX,ref_to_mri,2026-02-02,8.6,3.4397062298063217
OBS_MIX,ref_to_mri,2026-02-09,9.1,3.5526120857165013
OBS_MIX,ref_to_mri,2026-02-16,8.75,2.4468024246479643
OBS_MIX,ref_to_mri,2026-02-23,8.65,2.621269278723372
OBS_MIX,ref_to_mri,2026-03-02,9.1,2.9540338165758504
OBS_MIX,ref_to_mri,2026-03-09,7.65,3.7173136876824886
OBS_MIX,ref_to_mri,2026-03-16,8.15,2.92493814599467
OBS_MIX,ref_to_mri,2026-03-23,8.05,2.064104240533766
OBS_MIX,ref_to_mri,2026-03-30,9.55,2.038446260732604
OBS_MIX,ref_to_mri,2026-04-06,9.3,3.4351128074635335
OBS_MIX,ref_to_mri,2026-04-13,9.9,3.322966334942004
OBS_MIX,ref_to_mri,2026-04-20,8.2,3.3497839678968773
OBS_MIX,ref_to_mri,2026-04-27,8.6,2.5422741580594415
OBS_MIX,ref_to_mri,2026-05-04,7.75,3.3225703430041214
OBS_MIX,ref_to_mri,2026-05-11,8.5,2.7815179498365916
OBS_MIX,ref_to_mri,2026-05-18,9.05,3.5015034364954536
OBS_MIX,ref_to_mri,2026-05-25,8.65,2.5603248149199227
OBS_MIX,ref_to_mri,2026-06-01,9.6,2.9629288497061577
OBS_MIX,ref_to_mri,2026-06-08,8.55,2.5021043774769813
OBS_MIX,ref_to_mri,2026-06-15,9.75,3.0240265941464974
OBS_MIX,ref_to_mri,2026-06-22,6.65,2.4767338424456895
OBS_MIX,ref_to_mri,2026-06-29,8.2,2.9486839169543533
OBS_MIX,ref_to_mri,2026-07-06,8.6,2.798495836582292
OBS_MIX,ref_to_mri,2026-07-13,8.75,1.7434086394791455
OBS_MIX,ref_to_mri,2026-07-20,9.75,2.197486602557807
OBS_MIX,ref_to_mri,2026-07-27,8.7,2.4083189157584584
OBS_MIX,ref_to_mri,2026-08-03,8.45,2.8741131355236305
OBS_MIX,ref_to_mri,2026-08-10,8.9,3.2589956476772026
OBS_MIX,ref_to_mri,2026-08-17,9.6,2.1618705350983247
OBS_MIX,ref_to_mri,2026-08-24,8.25,2.9713544669764755
OBS_MIX,ref_to_mri,2026-08-31,8.75,2.381397201556042
OBS_MIX,ref_to_mri,2026-09-07,9.3,3.2783179255607027
OBS_MIX,ref_to_mri,2026-09-14,8.75,2.826100158391977
OBS_MIX,ref_to_mri,2026-09-21,9.8,2.930780388260186
OBS_MIX,ref_to_mri,2026-09-28,6.85,2.719810364906464
OBS_MIX,ref_to_mri,2026-10-05,8.95,2.6051568293028273
OBS_MIX,ref_to_mri,2026-10-12,8.8,2.7260922485067196
OBS_MIX,ref_to_mri,2026-10-19,8.9,2.5110283068684707
OBS_MIX,ref_to_mri,2026-10-26,8.55,2.645253942640031
OBS_MIX,ref_to_mri,2026-11-02,8.3,2.735728518386974
OBS_MIX,ref_to_mri,2026-11-09,8.35,2.300457620378583
OBS_MIX,ref_to_mri,2026-11-16,9.3,3.229795496214648
OBS_MIX,ref_to_mri,2026-11-23,8.65,3.013565819319104
OBS_MIX,ref_to_mri,2026-11-30,8.15,3.5433406776507868
OBS_MIX,ref_to_mri,2026-12-07,9.25,2.6729640555206244
OBS_MIX,ref_to_mri,2026-12-14,8.6,2.5422741580594415
OBS_MIX,ref_to_mri,2026-12-21,8.75,2.692582403567252
OBS_MIX,ref_to_mri,2026-12-28,9.25,3.891623933797466
OBS_MIX,ref_to_mri,2027-01-04,2.125,1.3102162671355697
OBS_MIX,report_to_biopmdt,2026-01-05,2.1578947368421053,1.2139539573337677
OBS_MIX,report_to_biopmdt,2026-01-12,3.25,0.910465468000326
OBS_MIX,report_to_biopmdt,2026-01-19,4.3,0.5712405705774795
OBS_MIX,report_to_biopmdt,2026-01-26,5.3,1.7198531149031608
OBS_MIX,report_to_biopmdt,2026-02-02,7.3,1.949358868961793
OBS_MIX,report_to_biopmdt,2026-02-09,7.3,1.719853114903161
OBS_MIX,report_to_biopmdt,2026-02-16,7.35,1.7851728502481652
OBS_MIX,report_to_biopmdt,2026-02-23,7.45,2.211810403980842
OBS_MIX,report_to_biopmdt,2026-03-02,8.35,2.0332758116683998
OBS_MIX,report_to_biopmdt,2026-03-09,7.6,2.087557121815378
OBS_MIX,report_to_biopmdt,2026-03-16,8.1,2.074912807299318
OBS_MIX,report_to_biopmdt,2026-03-23,8.35,1.8994459025837258
OBS_MIX,report_to_biopmdt,2026-03-30,8.7,2.408318915758459
OBS_MIX,report_to_biopmdt,2026-04-06,8.05,1.5719582155957417
OBS_MIX,report_to_biopmdt,2026-04-13,8.05,1.5719582155957408
OBS_MIX,report_to_biopmdt,2026-04-20,8.2,2.1908902300206643
OBS_MIX,report_to_biopmdt,2026-04-27,8.2,1.9894458366193601
OBS_MIX,report_to_biopmdt,2026-05-04,7.15,1.2680278927697548
OBS_MIX,report_to_biopmdt,2026-05-11,8.45,2.4596747752497685
OBS_MIX,report_to_biopmdt,2026-05-18,8.95,2.3725402775129134
OBS_MIX,report_to_biopmdt,2026-05-25,8.5,1.9330913339165219
OBS_MIX,report_to_biopmdt,2026-06-01,7.9,2.468752081944492
OBS_MIX,report_to_biopmdt,2026-06-08,8.65,1.6944180805158293
OBS_MIX,report_to_biopmdt,2026-06-15,7.95,1.4680814547887786
OBS_MIX,report_to_biopmdt,2026-06-22,8.5,2.3508117299081364
OBS_MIX,report_to_biopmdt,2026-06-29,8.0,1.9735087641318605
OBS_MIX,report_to_biopmdt,2026-07-06,8.95,1.9594574974238472
OBS_MIX,report_to_biopmdt,2026-07-13,8.05,2.3946211655115284
OBS_MIX,report_to_biopmdt,2026-07-20,8.05,2.1878853044122666
OBS_MIX,report_to_biopmdt,2026-07-27,8.0,2.53397960362331
OBS_MIX,report_to_biopmdt,2026-08-03,8.7,2.0026298499197184
OBS_MIX,report_to_biopmdt,2026-08-10,7.75,1.88832981062213
OBS_MIX,report_to_biopmdt,2026-08-17,8.9,1.6511558949637932
OBS_MIX,report_to_biopmdt,2026-08-24,8.55,1.986136159004529
OBS_MIX,report_to_biopmdt,2026-08-31,9.1,1.9973666874689098
OBS_MIX,report_to_biopmdt,2026-09-07,8.65,2.0844032340469205
OBS_MIX,report_to_biopmdt,2026-09-14,7.6,2.0104987598001385
OBS_MIX,report_to_biopmdt,2026-09-21,7.9,1.860956177543373
OBS_MIX,report_to_biopmdt,2026-09-28,8.15,2.2542357790099112
OBS_MIX,report_to_biopmdt,2026-10-05,7.7,1.9761738683361685
OBS_MIX,report_to_biopmdt,2026-10-12,8.5,1.7320508075688774
OBS_MIX,report_to_biopmdt,2026-10-19,8.45,1.7614288458371994
OBS_MIX,report_to_biopmdt,2026-10-26,9.35,2.9607075967890193
OBS_MIX,report_to_biopmdt,2026-11-02,7.8,1.704483252453581
OBS_MIX,report_to_biopmdt,2026-11-09,7.9,1.8890264827766652
OBS_MIX,report_to_biopmdt,2026-11-16,8.95,2.038446260732604
OBS_MIX,report_to_biopmdt,2026-11-23,8.2,1.8238190122579827
OBS_MIX,report_to_biopmdt,2026-11-30,7.95,1.7614288458371994
OBS_MIX,report_to_biopmdt,2026-12-07,9.2,2.4408799103688215
OBS_MIX,report_to_biopmdt,2026-12-14,7.75,1.5517392618742702
OBS_MIX,report_to_biopmdt,2026-12-21,8.05,2.0384462607326044
OBS_MIX,report_to_biopmdt,2026-12-28,8.95,2.2118104039808424
OBS_MIX,report_to_biopmdt,2027-01-04,1.2857142857142858,0.48795003647426655
OBS_MIX,treatmdt_to_outpat,2026-02-09,1.4,0.8944271909999159
OBS_MIX,treatmdt_to_outpat,2026-02-16,1.4166666666666667,0.5149286505444373
OBS_MIX,treatmdt_to_outpat,2026-02-23,1.8571428571428572,0.9492622930986468
OBS_MIX,treatmdt_to_outpat,2026-03-02,1.5789473684210527,0.837707816583391
OBS_MIX,treatmdt_to_outpat,2026-03-09,1.6842105263157894,1.002919714242558
OBS_MIX,treatmdt_to_outpat,2026-03-16,2.6842105263157894,1.0568628408301077
OBS_MIX,treatmdt_to_outpat,2026-03-23,2.9,1.8890264827766652
